,DEPARTAMENTO,MUNICIPIO,CULTIVO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha)
6516,11,681,3,8,100,40,16,0.4
6517,11,391,3,8,100,100,40,0.4
6518,11,927,3,8,80,180,324,1.8
6519,11,66,3,8,68,0,0,0.0
6520,11,496,3,8,65,18,7,0.4
6521,11,98,3,8,60,50,50,1.0
6522,11,859,3,8,55,40,16,0.4
6523,11,545,3,8,50,25,10,0.4
6524,11,453,3,8,50,80,32,0.4
6525,11,68,3,8,35,0,0,0.0
6526,11,747,3,8,25,25,15,0.6
6527,11,166,3,8,20,23,9,0.4
6528,11,150,3,8,11,3,3,1.0
6529,11,211,3,8,7,0,0,0.0
6530,11,928,3,8,2,0,0,0.0
6531,12,520,3,8,3875,2460,3936,1.6
6532,12,886,3,8,2870,2750,5500,2.0
6533,12,935,3,8,1500,4560,7752,1.7
6534,12,181,3,8,1460,1183,2958,2.5
6535,12,197,3,8,1400,580,904,1.6
6536,12,719,3,8,1254,204,408,2.0
6537,12,629,3,8,1183,856,1125,1.3
6538,12,456,3,8,1050,380,950,2.5
6539,12,518,3,8,800,1406,2109,1.5
6540,12,705,3,8,710,0,0,0.0
6541,12,644,3,8,700,150,251,1.7
6542,12,137,3,8,629,589,1473,2.5
6543,12,617,3,8,600,70,104,1.5
6544,12,458,3,8,555,635,1461,2.3
6545,12,527,3,8,415,340,510,1.5
6546,12,67,3,8,380,0,0,0.0
6547,12,772,3,8,380,345,863,2.5
6548,12,661,3,8,300,0,0,0.0
6549,12,909,3,8,250,25,38,1.5
6550,12,727,3,8,200,50,72,1.4
6551,12,720,3,8,179,284,605,2.1
6552,12,106,3,8,150,250,625,2.5
6553,12,510,3,8,95,16,40,2.5
6554,12,744,3,8,95,78,117,1.5
6555,12,162,3,8,88,170,340,2.0
6556,12,176,3,8,75,243,472,1.9
6557,12,405,3,8,21,0,0,0.0
6558,12,640,3,8,0,26,65,2.5
6559,13,821,3,8,1234,304,456,1.5
6560,13,399,3,8,1200,1680,2760,1.6
6561,13,403,3,8,825,0,0,0.0
6562,13,967,3,8,800,860,2107,2.5
6563,13,894,3,8,650,850,1445,1.7
6564,13,876,3,8,500,550,1348,2.5
6565,13,318,3,8,430,380,718,1.9
6566,13,971,3,8,400,355,249,0.7
6567,13,361,3,8,382,429,515,1.2
6568,13,588,3,8,350,0,0,0.0
6569,13,966,3,8,350,300,450,1.5
6570,13,351,3,8,255,200,200,1.0
6571,13,140,3,8,200,250,250,1.0
6572,13,532,3,8,200,400,600,1.5
6573,13,344,3,8,150,150,180,1.2
6574,13,921,3,8,125,0,0,0.0
6575,13,142,3,8,120,120,126,1.1
6576,13,321,3,8,118,0,0,0.0
6577,13,668,3,8,110,140,252,1.8
6578,13,328,3,8,107,0,0,0.0
6579,13,324,3,8,100,80,104,1.3
6580,13,97,3,8,93,62,126,2.0
6581,13,902,3,8,90,0,0,0.0
6582,13,425,3,8,90,80,80,1.0
6583,13,818,3,8,90,70,184,2.6
6584,13,922,3,8,85,56,140,2.5
6585,13,89,3,8,70,10,6,0.6
6586,13,320,3,8,70,18,44,2.5
6587,13,427,3,8,70,50,75,1.5
6588,13,958,3,8,64,62,109,1.8
6589,13,566,3,8,60,34,37,1.1
6590,13,193,3,8,50,0,0,0.0
6591,13,174,3,8,50,9,22,2.5
6592,13,278,3,8,50,130,130,1.0
6593,13,15,3,8,48,50,70,1.4
6594,13,572,3,8,45,70,160,2.3
6595,13,467,3,8,40,0,0,0.0
6596,13,815,3,8,35,0,0,0.0
6597,13,424,3,8,35,16,16,1.0
6598,13,319,3,8,32,1,1,0.9
6599,13,725,3,8,32,25,63,2.5
6600,13,858,3,8,31,30,74,2.5
6601,13,284,3,8,31,42,105,2.5
6602,13,310,3,8,30,0,0,0.0
6603,13,884,3,8,30,0,0,0.0
6604,13,988,3,8,30,0,0,0.0
6605,13,652,3,8,30,20,20,1.0
6606,13,933,3,8,30,20,30,1.5
6607,13,657,3,8,30,22,44,2.0
6608,13,839,3,8,28,0,0,0.0
6609,13,481,3,8,28,60,84,1.4
6610,13,447,3,8,25,2,3,1.5
6611,13,38,3,8,25,32,64,2.0
6612,13,116,3,8,22,17,31,1.8
6613,13,349,3,8,17,0,0,0.0
6614,13,365,3,8,16,12,18,1.5
6615,13,987,3,8,15,14,20,1.4
6616,13,94,3,8,13,38,76,2.0
6617,13,46,3,8,12,0,0,0.0
6618,13,944,3,8,12,4,6,1.6
6619,13,495,3,8,10,0,0,0.0
6620,13,32,3,8,10,3,1,0.5
6621,13,809,3,8,10,9,18,2.0
6622,13,946,3,8,10,20,20,1.0
6623,13,338,3,8,10,30,45,1.5
6624,13,266,3,8,10,34,27,0.8
6625,13,881,3,8,9,17,18,1.1
6626,13,923,3,8,8,0,0,0.0
6627,13,438,3,8,8,6,9,1.5
6628,13,8,3,8,7,0,0,0.0
6629,13,307,3,8,7,0,0,0.0
6630,13,735,3,8,7,10,15,1.5
6631,13,874,3,8,7,12,24,2.1
6632,13,124,3,8,7,14,34,2.4
6633,13,949,3,8,6,5,7,1.3
6634,13,168,3,8,5,20,20,1.0
6635,13,539,3,8,4,0,0,0.0
6636,13,895,3,8,4,10,14,1.4
6637,13,322,3,8,2,0,0,0.0
6638,13,542,3,8,1,2,2,1.1
6639,13,662,3,8,0,35,60,1.7
6640,13,848,3,8,0,70,105,1.5
6641,13,113,3,8,0,765,562,0.7
6642,14,81,3,8,80,0,0,0.0
6643,14,386,3,8,80,73,110,1.5
6644,15,746,3,8,1792,1547,2321,1.5
6645,15,282,3,8,1085,938,1407,1.5
6646,15,125,3,8,737,609,914,1.5
6647,15,503,3,8,719,594,891,1.5
6648,16,538,3,8,1295,1102,1559,1.4
6649,16,428,3,8,1040,860,1290,1.5
6650,16,614,3,8,866,678,1017,1.5
6651,16,333,3,8,856,825,1185,1.4
6652,16,335,3,8,510,431,642,1.5
6653,16,5,3,8,425,322,456,1.4
6654,16,21,3,8,420,270,405,1.5
6655,16,205,3,8,369,315,450,1.4
6656,16,135,3,8,362,315,473,1.5
6657,16,716,3,8,316,250,350,1.4
6658,16,873,3,8,265,177,230,1.3
6659,16,575,3,8,230,145,218,1.5
6660,16,887,3,8,230,170,244,1.4
6661,16,613,3,8,230,230,324,1.4
6662,16,389,3,8,215,150,200,1.3
6663,16,73,3,8,170,190,294,1.5
6664,16,706,3,8,165,120,168,1.4
6665,16,14,3,8,160,160,224,1.4
6666,16,390,3,8,157,210,273,1.3
6667,16,879,3,8,155,147,214,1.5
6668,16,558,3,8,100,50,70,1.4
6669,16,690,3,8,95,160,280,1.8
6670,16,847,3,8,90,95,131,1.4
6671,16,406,3,8,80,51,71,1.4
6672,16,789,3,8,80,65,92,1.4
6673,16,350,3,8,75,55,78,1.4
6674,16,576,3,8,65,22,26,1.2
6675,16,880,3,8,65,50,67,1.3
6676,16,869,3,8,65,50,75,1.5
6677,16,7,3,8,45,39,55,1.4
6678,16,290,3,8,35,20,30,1.5
6679,16,25,3,8,32,25,35,1.4
6680,16,570,3,8,27,21,25,1.2
6681,16,533,3,8,16,14,19,1.3
6682,16,380,3,8,15,25,40,1.6
6683,17,79,3,8,535,1150,2070,1.8
6684,17,245,3,8,418,10,25,2.5
6685,17,686,3,8,370,251,151,0.6
6686,17,961,3,8,320,0,0,0.0
6687,17,752,3,8,275,130,91,0.7
6688,17,931,3,8,173,225,338,1.5
6689,17,274,3,8,110,220,396,1.8
6690,17,375,3,8,109,17,27,1.6
6691,17,420,3,8,83,101,152,1.5
6692,17,308,3,8,78,125,188,1.5
6693,17,246,3,8,55,258,610,2.4
6694,17,16,3,8,0,630,756,1.2
6695,17,472,3,8,0,1478,2702,1.8
6696,18,196,3,8,1200,1200,1560,1.3
6697,18,782,3,8,700,790,947,1.2
6698,18,615,3,8,700,1100,1373,1.2
6699,18,59,3,8,700,1200,1392,1.2
6700,18,608,3,8,680,370,421,1.1
6701,18,780,3,8,600,600,673,1.1
6702,18,47,3,8,600,700,837,1.2
6703,18,776,3,8,570,1200,1384,1.2
6704,18,790,3,8,530,680,810,1.2
6705,18,700,3,8,500,650,784,1.2
6706,18,316,3,8,500,970,1203,1.2
6707,18,210,3,8,400,30,35,1.2
6708,18,255,3,8,400,1050,1162,1.1
6709,18,354,3,8,370,400,448,1.1
6710,18,983,3,8,315,250,293,1.2
6711,18,165,3,8,300,950,1102,1.2
6712,18,618,3,8,270,320,350,1.1
6713,18,191,3,8,250,120,131,1.1
6714,18,20,3,8,250,200,232,1.2
6715,18,989,3,8,250,200,241,1.2
6716,18,631,3,8,250,800,942,1.2
6717,18,546,3,8,210,325,400,1.2
6718,18,707,3,8,200,450,514,1.1
6719,18,784,3,8,190,220,235,1.1
6720,18,826,3,8,160,200,227,1.1
6721,18,279,3,8,150,130,147,1.1
6722,18,675,3,8,103,250,295,1.2
6723,18,281,3,8,100,0,0,0.0
6724,18,875,3,8,50,550,583,1.1
6725,18,596,3,8,0,300,366,1.2
6726,19,639,3,8,800,830,1278,1.5
6727,19,436,3,8,750,800,2000,2.5
6728,19,501,3,8,450,500,750,1.5
6729,19,748,3,8,450,550,825,1.5
6730,19,754,3,8,400,0,0,0.0
6731,19,422,3,8,400,600,1080,1.8
6732,19,483,3,8,380,400,600,1.5
6733,19,77,3,8,190,165,248,1.5
6734,19,969,3,8,100,450,810,1.8
6735,19,964,3,8,92,0,0,0.0
6736,19,757,3,8,80,55,110,2.0
6737,19,262,3,8,50,40,72,1.8
6738,19,257,3,8,46,0,0,0.0
6739,19,641,3,8,46,0,0,0.0
6740,19,646,3,8,46,11,20,1.8
6741,19,446,3,8,40,40,80,2.0
6742,19,645,3,8,40,75,113,1.5
6743,19,650,3,8,30,10,16,1.6
6744,19,269,3,8,20,10,20,2.0
6745,19,344,3,8,15,20,30,1.5
6746,19,315,3,8,10,20,30,1.5
6747,19,114,3,8,8,10,18,1.8
6748,19,235,3,8,8,70,140,2.0
6749,19,677,3,8,6,4,7,1.6
6750,19,728,3,8,5,0,0,0.0
6751,19,761,3,8,5,0,0,0.0
6752,19,354,3,8,2,50,75,1.5
6753,20,352,3,8,1878,0,0,0.0
6754,20,972,3,8,1200,800,800,1.0
6755,20,287,3,8,800,410,462,1.1
6756,20,108,3,8,700,610,676,1.1
6757,20,385,3,8,520,18,22,1.2
6758,20,619,3,8,300,300,360,1.2
6759,20,33,3,8,250,100,140,1.4
6760,20,590,3,8,224,5,8,1.5
6761,20,627,3,8,210,15,12,0.8
6762,20,213,3,8,200,0,0,0.0
6763,20,417,3,8,184,119,120,1.0
6764,20,781,3,8,168,165,368,2.2
6765,20,767,3,8,155,0,0,0.0
6766,20,476,3,8,152,0,0,0.0
6767,20,412,3,8,100,0,0,0.0
6768,20,286,3,8,95,5,7,1.4
6769,20,798,3,8,85,25,30,1.2
6770,20,388,3,8,80,0,0,0.0
6771,20,435,3,8,80,0,0,0.0
6772,20,725,3,8,80,0,0,0.0
6773,20,914,3,8,75,0,0,0.0
6774,20,865,3,8,60,0,0,0.0
6775,20,74,3,8,50,0,0,0.0
6776,20,532,3,8,50,0,0,0.0
6777,20,806,3,8,50,0,0,0.0
6778,20,770,3,8,47,60,60,1.0
6779,20,714,3,8,45,64,26,0.4
6780,20,15,3,8,45,100,150,1.5
6781,20,285,3,8,45,155,206,1.3
6782,20,457,3,8,44,0,0,0.0
6783,20,84,3,8,40,0,0,0.0
6784,20,445,3,8,40,0,0,0.0
6785,20,238,3,8,40,43,17,0.4
6786,20,911,3,8,40,40,35,0.9
6787,20,679,3,8,40,50,30,0.6
6788,20,167,3,8,40,160,160,1.0
6789,20,277,3,8,37,0,0,0.0
6790,20,219,3,8,35,0,0,0.0
6791,20,353,3,8,35,0,0,0.0
6792,20,755,3,8,35,10,15,1.5
6793,20,624,3,8,35,37,30,0.8
6794,20,53,3,8,30,0,0,0.0
6795,20,230,3,8,30,0,0,0.0
6796,20,237,3,8,30,20,30,1.5
6797,20,421,3,8,28,15,23,1.5
6798,20,633,3,8,22,0,0,0.0
6799,20,691,3,8,15,0,0,0.0
6800,20,556,3,8,10,9,9,1.0
6801,20,317,3,8,10,30,15,0.5
6802,20,206,3,8,9,70,60,0.9
6803,20,264,3,8,7,8,6,0.8
6804,20,214,3,8,5,0,0,0.0
6805,20,434,3,8,4,5,5,1.0
6806,20,783,3,8,4,5,5,1.0
6807,20,384,3,8,1,0,0,0.0
6808,21,885,3,8,1002,1002,1202,1.2
6809,21,289,3,8,361,361,433,1.2
6810,21,288,3,8,300,300,360,1.2
6811,21,233,3,8,300,350,420,1.2
6812,21,1,3,8,250,250,250,1.0
6813,21,259,3,8,120,159,334,2.1
6814,21,552,3,8,100,130,195,1.5
6815,21,808,3,8,80,47,47,1.0
6816,21,429,3,8,65,62,81,1.3
6817,21,583,3,8,52,0,0,0.0
6818,21,441,3,8,50,0,0,0.0
6819,21,415,3,8,50,45,45,1.0
6820,21,54,3,8,45,10,12,1.2
6821,21,817,3,8,41,0,0,0.0
6822,21,726,3,8,40,8,16,2.0
6823,21,234,3,8,36,17,17,1.0
6824,21,729,3,8,35,16,32,2.0
6825,21,371,3,8,32,30,33,1.1
6826,21,118,3,8,30,0,0,0.0
6827,21,251,3,8,30,105,126,1.2
6828,21,897,3,8,28,24,31,1.3
6829,21,96,3,8,24,24,29,1.2
6830,21,216,3,8,20,100,100,1.0
6831,21,178,3,8,16,16,26,1.6
6832,21,584,3,8,15,0,0,0.0
6833,21,953,3,8,15,0,0,0.0
6834,21,104,3,8,15,9,23,2.5
6835,21,669,3,8,12,7,8,1.2
6836,21,878,3,8,10,10,12,1.2
6837,21,802,3,8,5,7,8,1.2
6838,21,460,3,8,4,8,12,1.5
6839,21,343,3,8,3,15,15,1.0
6840,21,653,3,8,2,2,2,1.0
6841,21,377,3,8,2,2,3,1.5
6842,21,708,3,8,0,5,5,1.0
6843,21,462,3,8,0,10,10,1.0
6844,22,816,3,8,290,0,0,0.0
6845,22,642,3,8,270,170,180,1.1
6846,22,643,3,8,263,225,405,1.8
6847,22,559,3,8,221,100,150,1.5
6848,22,507,3,8,200,100,84,0.8
6849,22,637,3,8,200,120,156,1.3
6850,22,206,3,8,164,0,0,0.0
6851,22,957,3,8,150,80,79,1.0
6852,22,634,3,8,128,36,45,1.3
6853,22,938,3,8,110,98,127,1.3
6854,22,802,3,8,107,0,0,0.0
6855,22,735,3,8,104,0,0,0.0
6856,22,764,3,8,60,52,78,1.5
6857,23,519,3,8,79,60,41,0.7
6858,23,199,3,8,36,17,29,1.7
6859,23,710,3,8,15,0,0,0.0
6860,23,665,3,8,13,0,0,0.0
6861,23,607,3,8,12,0,0,0.0
6862,23,299,3,8,5,0,0,0.0
6863,23,334,3,8,5,3,2,0.8
6864,23,126,3,8,5,35,71,2.0
6865,23,433,3,8,2,10,15,1.5
6866,23,106,3,8,0,7,6,0.8
6867,24,630,3,8,100,70,91,1.3
6868,24,86,3,8,47,48,120,2.5
6869,24,666,3,8,45,15,45,3.0
6870,24,505,3,8,40,0,0,0.0
6871,24,71,3,8,39,96,154,1.6
6872,24,491,3,8,20,30,90,3.0
6873,24,45,3,8,16,19,29,1.5
6874,24,363,3,8,13,7,22,3.2
6875,24,792,3,8,13,16,28,1.8
6876,24,440,3,8,10,0,0,0.0
6877,24,249,3,8,9,8,13,1.6
6878,24,411,3,8,1,7,11,1.5
6879,25,627,3,8,1,1,1,1.0
6880,26,465,3,8,700,80,128,1.6
6881,26,778,3,8,600,55,110,2.0
6882,26,687,3,8,450,80,120,1.5
6883,26,718,3,8,355,190,314,1.6
6884,26,113,3,8,350,206,345,1.7
6885,26,942,3,8,320,0,0,0.0
6886,26,736,3,8,250,200,337,1.7
6887,26,241,3,8,220,220,330,1.5
6888,26,261,3,8,200,80,120,1.5
6889,26,364,3,8,200,200,264,1.3
6890,26,723,3,8,180,50,111,2.2
6891,26,764,3,8,180,175,263,1.5
6892,26,272,3,8,174,0,0,0.0
6893,26,742,3,8,160,30,37,1.2
6894,26,609,3,8,155,25,40,1.6
6895,26,509,3,8,152,80,116,1.5
6896,26,209,3,8,150,0,0,0.0
6897,26,182,3,8,150,96,147,1.5
6898,26,786,3,8,150,180,360,2.0
6899,26,553,3,8,142,135,178,1.3
6900,26,145,3,8,130,130,195,1.5
6901,26,198,3,8,120,36,35,1.0
6902,26,345,3,8,110,43,73,1.7
6903,26,78,3,8,108,87,114,1.3
6904,26,426,3,8,95,90,225,2.5
6905,26,292,3,8,90,80,128,1.6
6906,26,407,3,8,90,105,189,1.8
6907,26,656,3,8,90,200,400,2.0
6908,26,820,3,8,80,18,24,1.3
6909,26,508,3,8,78,5,10,2.0
6910,26,16,3,8,70,0,0,0.0
6911,26,936,3,8,70,20,50,2.5
6912,26,697,3,8,70,65,117,1.8
6913,26,340,3,8,68,38,67,1.8
6914,26,844,3,8,65,37,74,2.0
6915,26,829,3,8,60,0,0,0.0
6916,26,350,3,8,60,9,16,1.8
6917,26,587,3,8,60,20,50,2.5
6918,26,577,3,8,58,38,67,1.8
6919,26,103,3,8,53,15,23,1.5
6920,26,557,3,8,50,60,108,1.8
6921,26,579,3,8,48,40,100,2.5
6922,26,551,3,8,47,6,12,2.0
6923,26,278,3,8,45,21,15,0.7
6924,26,10,3,8,45,40,74,1.9
6925,26,604,3,8,41,60,92,1.5
6926,26,49,3,8,36,35,70,2.0
6927,26,325,3,8,35,10,16,1.7
6928,26,474,3,8,35,27,42,1.5
6929,26,982,3,8,35,32,42,1.3
6930,26,291,3,8,34,28,46,1.6
6931,26,444,3,8,30,0,0,0.0
6932,26,93,3,8,30,22,44,2.0
6933,26,493,3,8,29,22,57,2.6
6934,26,99,3,8,25,50,75,1.5
6935,26,176,3,8,22,20,23,1.1
6936,26,357,3,8,22,20,51,2.5
6937,26,161,3,8,20,0,0,0.0
6938,26,368,3,8,20,0,0,0.0
6939,26,849,3,8,20,6,15,2.5
6940,26,221,3,8,20,10,25,2.5
6941,26,373,3,8,19,150,300,2.0
6942,26,141,3,8,18,17,36,2.1
6943,26,783,3,8,17,18,30,1.7
6944,26,900,3,8,14,0,0,0.0
6945,26,330,3,8,12,0,0,0.0
6946,26,400,3,8,12,0,0,0.0
6947,26,649,3,8,12,0,0,0.0
6948,26,212,3,8,12,6,10,1.7
6949,26,853,3,8,12,12,26,2.2
6950,26,215,3,8,11,10,18,1.8
6951,26,401,3,8,10,15,30,2.0
6952,26,740,3,8,10,20,44,2.2
6953,26,632,3,8,10,24,60,2.5
6954,26,164,3,8,8,7,9,1.2
6955,26,172,3,8,8,6,12,2.0
6956,26,130,3,8,5,5,9,1.8
6957,26,948,3,8,2,0,0,0.0
6958,26,304,3,8,0,10,25,2.5
6959,27,358,3,8,1500,0,0,0.0
6960,27,564,3,8,550,600,1020,1.7
6961,27,849,3,8,350,95,171,1.8
6962,27,459,3,8,300,0,0,0.0
6963,27,766,3,8,300,480,768,1.6
6964,27,207,3,8,250,386,688,1.8
6965,27,760,3,8,200,40,48,1.2
6966,27,524,3,8,194,36,51,1.4
6967,27,327,3,8,151,0,0,0.0
6968,27,724,3,8,150,15,30,2.0
6969,27,715,3,8,150,150,270,1.8
6970,27,435,3,8,140,35,28,0.8
6971,27,283,3,8,125,0,0,0.0
6972,27,581,3,8,90,33,43,1.3
6973,27,169,3,8,81,387,773,2.0
6974,27,473,3,8,80,0,0,0.0
6975,27,898,3,8,70,12,17,1.4
6976,27,769,3,8,53,0,0,0.0
6977,27,824,3,8,40,5,3,0.5
6978,27,106,3,8,15,11,27,2.5
6979,27,227,3,8,15,22,23,1.1
6980,27,121,3,8,0,63,158,2.5
6981,28,605,3,8,1800,2000,2640,1.3
6982,28,709,3,8,900,1000,1500,1.5
6983,28,448,3,8,800,850,1105,1.3
6984,28,62,3,8,600,1170,2925,2.5
6985,28,313,3,8,495,500,900,1.8
6986,28,204,3,8,480,470,620,1.3
6987,28,228,3,8,450,220,440,2.0
6988,28,561,3,8,410,390,975,2.5
6989,28,937,3,8,390,620,806,1.3
6990,28,756,3,8,380,400,1000,2.5
6991,28,696,3,8,350,360,900,2.5
6992,28,721,3,8,290,0,0,0.0
6993,28,65,3,8,175,162,210,1.3
6994,28,450,3,8,160,110,145,1.3
6995,28,43,3,8,155,32,64,2.0
6996,28,31,3,8,150,0,0,0.0
6997,28,660,3,8,150,150,375,2.5
6998,28,959,3,8,125,120,240,2.0
6999,28,693,3,8,110,0,0,0.0
7000,28,943,3,8,100,80,160,2.0
7001,28,28,3,8,100,140,210,1.5
7002,28,684,3,8,100,150,300,2.0
7003,28,616,3,8,97,80,112,1.4
7004,28,582,3,8,90,70,91,1.3
7005,28,171,3,8,85,95,149,1.6
7006,28,963,3,8,80,100,187,1.9
7007,28,297,3,8,60,0,0,0.0
7008,28,381,3,8,50,40,100,2.5
7009,28,355,3,8,40,30,54,1.8
7010,28,239,3,8,40,50,110,2.2
7011,28,157,3,8,32,30,39,1.3
7012,28,846,3,8,30,20,50,2.5
7013,28,378,3,8,28,27,68,2.5
7014,28,383,3,8,27,9,16,1.8
7015,28,528,3,8,15,15,30,2.0
7016,28,534,3,8,15,100,200,2.0
7017,28,499,3,8,5,10,15,1.5
7018,28,147,3,8,4,6,6,1.0
7019,28,247,3,8,0,90,180,2.0
7020,29,244,3,8,205,215,430,2.0
7021,29,110,3,8,145,140,420,3.0
7022,29,120,3,8,112,115,173,1.5
7023,29,99,3,8,105,85,128,1.5
7024,29,677,3,8,100,100,120,1.2
7025,29,580,3,8,98,49,69,1.4
7026,29,910,3,8,92,89,312,3.5
7027,29,813,3,8,80,30,33,1.1
7028,29,305,3,8,80,80,160,2.0
7029,29,105,3,8,70,70,71,1.0
7030,29,769,3,8,50,40,60,1.5
7031,29,952,3,8,40,30,90,3.0
7032,29,907,3,8,30,32,28,0.9
7033,29,625,3,8,30,25,55,2.2
7034,29,41,3,8,30,32,80,2.5
7035,29,58,3,8,25,25,38,1.5
7036,29,692,3,8,23,20,38,1.9
7037,29,347,3,8,23,24,48,2.0
7038,29,979,3,8,20,12,18,1.5
7039,29,685,3,8,20,15,38,2.5
7040,29,256,3,8,15,27,65,2.4
7041,29,131,3,8,14,10,14,1.4
7042,29,435,3,8,13,15,36,2.5
7043,29,17,3,8,12,5,14,2.8
7044,29,550,3,8,12,10,16,1.6
7045,29,34,3,8,12,9,23,2.5
7046,29,129,3,8,12,27,33,1.2
7047,29,253,3,8,10,3,8,2.5
7048,29,947,3,8,9,3,6,2.4
7049,29,395,3,8,8,7,8,1.2
7050,29,980,3,8,8,12,13,1.1
7051,29,336,3,8,8,12,36,3.0
7052,29,439,3,8,6,7,14,2.0
7053,29,413,3,8,6,22,29,1.3
7054,29,924,3,8,5,0,0,0.0
7055,29,155,3,8,5,7,11,1.5
7056,29,109,3,8,4,8,20,2.5
7057,29,270,3,8,2,14,35,2.5
7058,30,156,3,8,135,26,26,1.0
7059,30,506,3,8,98,87,123,1.4
7060,31,638,3,8,115,200,360,1.8
7061,31,236,3,8,100,1632,2742,1.7
7062,31,430,3,8,20,31,56,1.8
7063,31,796,3,8,10,18,29,1.6
7064,0,648,3,9,30,29,19,0.7
7065,0,449,3,9,0,45,68,1.5
7066,1,771,3,9,2250,2648,3178,1.2
7067,1,55,3,9,1700,750,1125,1.5
7068,1,917,3,9,1200,2280,3420,1.5
7069,1,115,3,9,812,896,1075,1.2
7070,1,44,3,9,768,630,756,1.2
7071,1,149,3,9,730,730,1825,2.5
7072,1,751,3,9,550,325,325,1.0
7073,1,243,3,9,500,500,150,0.3
7074,1,777,3,9,500,500,750,1.5
7075,1,977,3,9,480,450,810,1.8
7076,1,486,3,9,480,455,1115,2.5
7077,1,536,3,9,435,392,902,2.3
7078,1,929,3,9,400,590,767,1.3
7079,1,0,3,9,300,260,364,1.4
7080,1,159,3,9,300,300,450,1.5
7081,1,254,3,9,290,315,473,1.5
7082,1,146,3,9,270,190,171,0.9
7083,1,529,3,9,235,150,150,1.0
7084,1,836,3,9,180,190,475,2.5
7085,1,868,3,9,120,342,855,2.5
7086,1,984,3,9,104,22,40,1.8
7087,1,930,3,9,80,80,104,1.3
7088,1,102,3,9,70,60,54,0.9
7089,1,175,3,9,70,60,72,1.2
7090,1,203,3,9,70,70,70,1.0
7091,1,934,3,9,70,75,98,1.3
7092,1,687,3,9,65,70,175,2.5
7093,1,535,3,9,60,75,173,2.3
7094,1,160,3,9,59,68,82,1.2
7095,1,769,3,9,53,50,95,1.9
7096,1,976,3,9,52,154,169,1.1
7097,1,718,3,9,50,48,53,1.1
7098,1,111,3,9,40,60,60,1.0
7099,1,756,3,9,35,25,25,1.0
7100,1,647,3,9,31,50,60,1.2
7101,1,774,3,9,30,35,35,1.0
7102,1,350,3,9,30,48,86,1.8
7103,1,699,3,9,30,130,91,0.7
7104,1,210,3,9,30,190,299,1.6
7105,1,530,3,9,28,0,0,0.0
7106,1,75,3,9,28,26,26,1.0
7107,1,799,3,9,28,40,49,1.2
7108,1,341,3,9,25,18,16,0.9
7109,1,466,3,9,25,20,16,0.8
7110,1,864,3,9,25,41,66,1.6
7111,1,39,3,9,25,70,84,1.2
7112,1,143,3,9,20,19,19,1.0
7113,1,200,3,9,17,18,18,1.0
7114,1,451,3,9,16,36,47,1.3
7115,1,599,3,9,15,22,13,0.6
7116,1,376,3,9,15,18,18,1.0
7117,1,793,3,9,15,25,30,1.2
7118,1,805,3,9,15,25,70,2.8
7119,1,37,3,9,14,15,33,2.2
7120,1,974,3,9,12,13,8,0.6
7121,1,951,3,9,12,92,64,0.7
7122,1,29,3,9,12,21,19,0.9
7123,1,312,3,9,10,8,9,1.1
7124,1,783,3,9,10,13,33,2.5
7125,1,975,3,9,10,32,45,1.4
7126,1,555,3,9,9,13,23,1.8
7127,1,36,3,9,9,19,43,2.3
7128,1,133,3,9,7,6,7,1.1
7129,1,91,3,9,7,13,31,2.5
7130,1,58,3,9,6,5,15,3.0
7131,1,127,3,9,5,5,6,1.2
7132,1,735,3,9,5,10,10,1.0
7133,1,727,3,9,5,15,15,1.0
7134,1,870,3,9,5,15,15,1.0
7135,1,892,3,9,5,16,20,1.3
7136,1,396,3,9,5,14,28,2.0
7137,1,812,3,9,5,30,36,1.2
7138,1,941,3,9,4,2,2,0.8
7139,1,416,3,9,4,4,10,2.5
7140,1,532,3,9,4,21,21,1.0
7141,1,398,3,9,4,15,37,2.5
7142,1,360,3,9,1,2,1,0.9
7143,1,630,3,9,0,1,2,2.8
7144,1,42,3,9,0,10,8,0.8
7145,1,119,3,9,0,13,8,0.6
7146,1,61,3,9,0,16,14,0.9
7147,1,944,3,9,0,14,18,1.3
7148,1,93,3,9,0,15,21,1.4
7149,1,711,3,9,0,15,33,2.2
7150,1,435,3,9,0,22,33,1.5
7151,1,897,3,9,0,80,240,3.0
7152,1,30,3,9,0,185,204,1.1
7153,1,392,3,9,0,700,1540,2.2
7154,2,50,3,9,2800,1900,2090,1.1
7155,2,863,3,9,2450,2480,3224,1.3
7156,2,51,3,9,1300,1850,2775,1.5
7157,2,309,3,9,1050,720,720,1.0
7158,2,807,3,9,800,800,1200,1.5
7159,2,651,3,9,65,60,66,1.1
7160,2,229,3,9,25,28,28,1.0
7161,3,621,3,9,1000,1380,1139,0.8
7162,3,676,3,9,605,101,51,0.5
7163,3,477,3,9,380,107,71,0.7
7164,3,908,3,9,320,0,0,0.0
7165,3,463,3,9,170,350,875,2.5
7166,3,134,3,9,80,70,37,0.5
7167,3,804,3,9,78,24,16,0.7
7168,3,788,3,9,70,25,17,0.7
7169,3,326,3,9,70,25,38,1.5
7170,3,699,3,9,70,45,63,1.4
7171,3,475,3,9,60,0,0,0.0
7172,3,72,3,9,60,40,24,0.6
7173,3,578,3,9,59,17,7,0.4
